QID,link,label,countCountries,countPersons
Q1132386,https://www.wikidata.org/wiki/Q1132386,Cordula,3,16
Q113240,https://www.wikidata.org/wiki/Q113240,Irmela,2,10
Q1133052,https://www.wikidata.org/wiki/Q1133052,Cormac,2,7
Q1133213,https://www.wikidata.org/wiki/Q1133213,Cornel,11,51
Q1133668,https://www.wikidata.org/wiki/Q1133668,Corneliu,1,25
Q1134955,https://www.wikidata.org/wiki/Q1134955,Lucinda,9,24
Q1135144,https://www.wikidata.org/wiki/Q1135144,Alruna,1,1
Q1136028,https://www.wikidata.org/wiki/Q1136028,Cosima,6,12
Q1136134,https://www.wikidata.org/wiki/Q1136134,Cosmin,1,25
Q1136594,https://www.wikidata.org/wiki/Q1136594,Linda,46,519
Q1137810,https://www.wikidata.org/wiki/Q1137810,Courtland,1,3
Q1137813,https://www.wikidata.org/wiki/Q1137813,Courtlandt,1,1
Q11379871,https://www.wikidata.org/wiki/Q11379871,Čestmír,1,22
Q1138718,https://www.wikidata.org/wiki/Q1138718,Algirdas,3,44
Q11398338,https://www.wikidata.org/wiki/Q11398338,Daiki,1,11
Q1140179,https://www.wikidata.org/wiki/Q1140179,Crispian,1,5
Q1140341,https://www.wikidata.org/wiki/Q1140341,Cristiana,6,26
Q1140547,https://www.wikidata.org/wiki/Q1140547,Driss,2,23
Q114167,https://www.wikidata.org/wiki/Q114167,Kruticha,1,1
Q1142232,https://www.wikidata.org/wiki/Q1142232,Javier,24,846
Q1143616,https://www.wikidata.org/wiki/Q1143616,Cuma,1,1
Q1144067,https://www.wikidata.org/wiki/Q1144067,Cuno,5,22
Q11464766,https://www.wikidata.org/wiki/Q11464766,Nadia,40,149
Q1146738,https://www.wikidata.org/wiki/Q1146738,Rajko,8,38
Q11481844,https://www.wikidata.org/wiki/Q11481844,Adem,13,39
Q11487195,https://www.wikidata.org/wiki/Q11487195,Raoul,34,273
Q11487426,https://www.wikidata.org/wiki/Q11487426,Yatarō,2,9
Q1149600,https://www.wikidata.org/wiki/Q1149600,Czesław,8,175
Q1149858,https://www.wikidata.org/wiki/Q1149858,Pijus,1,2
Q1150607,https://www.wikidata.org/wiki/Q1150607,Ekaterine,3,5
Q1150993,https://www.wikidata.org/wiki/Q1150993,Claudio,36,756
Q1151072,https://www.wikidata.org/wiki/Q1151072,Cüneyt,4,20
Q1152453,https://www.wikidata.org/wiki/Q1152453,June,9,111
Q11527798,https://www.wikidata.org/wiki/Q11527798,Leobard,1,1
Q1154452,https://www.wikidata.org/wiki/Q1154452,Gianfranco,10,230
Q1156469,https://www.wikidata.org/wiki/Q1156469,Daan,5,15
Q1157241,https://www.wikidata.org/wiki/Q1157241,Dagmar,16,195
Q1157346,https://www.wikidata.org/wiki/Q1157346,Dagny,4,13
Q1157594,https://www.wikidata.org/wiki/Q1157594,Dailis,2,2
Q1157632,https://www.wikidata.org/wiki/Q1157632,Dainius,1,19
Q1157667,https://www.wikidata.org/wiki/Q1157667,Daisuke,3,341
Q1157712,https://www.wikidata.org/wiki/Q1157712,Daiva,1,4
Q1157950,https://www.wikidata.org/wiki/Q1157950,Dalius,1,2
Q1158139,https://www.wikidata.org/wiki/Q1158139,Robin,46,573
Q1158154,https://www.wikidata.org/wiki/Q1158154,Samir,37,135
Q1158181,https://www.wikidata.org/wiki/Q1158181,Hendrik,21,208
Q1158220,https://www.wikidata.org/wiki/Q1158220,Yunus,3,3
Q1158222,https://www.wikidata.org/wiki/Q1158222,Sauro,2,19
Q1158231,https://www.wikidata.org/wiki/Q1158231,Casper,10,33
Q1158239,https://www.wikidata.org/wiki/Q1158239,Herschel,2,31
Q1158269,https://www.wikidata.org/wiki/Q1158269,Jesus,13,51
Q1158271,https://www.wikidata.org/wiki/Q1158271,Frederique,3,3
Q1158289,https://www.wikidata.org/wiki/Q1158289,Troy,13,200
Q1158295,https://www.wikidata.org/wiki/Q1158295,Lorraine,13,69
Q1158298,https://www.wikidata.org/wiki/Q1158298,Hilmar,9,40
Q1158302,https://www.wikidata.org/wiki/Q1158302,Mette,4,39
Q1158306,https://www.wikidata.org/wiki/Q1158306,Rami,19,40
Q1158388,https://www.wikidata.org/wiki/Q1158388,Katie,15,183
Q1158394,https://www.wikidata.org/wiki/Q1158394,Jonathan,64,1411
Q1158457,https://www.wikidata.org/wiki/Q1158457,Hamid,25,143
Q1158477,https://www.wikidata.org/wiki/Q1158477,Henry,93,3831
Q1158484,https://www.wikidata.org/wiki/Q1158484,Quentin,13,116
Q1158489,https://www.wikidata.org/wiki/Q1158489,Kurt,43,1967
Q1158511,https://www.wikidata.org/wiki/Q1158511,Jesper,5,118
Q1158531,https://www.wikidata.org/wiki/Q1158531,Damion,2,13
Q1158541,https://www.wikidata.org/wiki/Q1158541,Hayden,7,37
Q1158570,https://www.wikidata.org/wiki/Q1158570,Hermann,42,3366
Q1158596,https://www.wikidata.org/wiki/Q1158596,Fritz,37,2237
Q1158683,https://www.wikidata.org/wiki/Q1158683,Lovro,3,21
Q1158710,https://www.wikidata.org/wiki/Q1158710,Þórunn,1,3
Q1158848,https://www.wikidata.org/wiki/Q1158848,Maurizio,14,400
Q1158906,https://www.wikidata.org/wiki/Q1158906,Giovanni,54,3775
Q1158973,https://www.wikidata.org/wiki/Q1158973,Matt,19,1317
Q1158980,https://www.wikidata.org/wiki/Q1158980,Paris,11,39
Q1159009,https://www.wikidata.org/wiki/Q1159009,Jack,51,2566
Q1159023,https://www.wikidata.org/wiki/Q1159023,Guy,48,1042
Q1159033,https://www.wikidata.org/wiki/Q1159033,Keith,31,922
Q1159674,https://www.wikidata.org/wiki/Q1159674,Dangutė,1,2
Q1160233,https://www.wikidata.org/wiki/Q1160233,Ladislav,9,375
Q1160415,https://www.wikidata.org/wiki/Q1160415,Leda,8,15
Q1160576,https://www.wikidata.org/wiki/Q1160576,Livia,7,8
Q1160640,https://www.wikidata.org/wiki/Q1160640,Lucia,24,170
Q11617381,https://www.wikidata.org/wiki/Q11617381,Josu,1,29
Q1163388,https://www.wikidata.org/wiki/Q1163388,Mahadevi,1,1
Q1163454,https://www.wikidata.org/wiki/Q1163454,Pilar,13,158
Q1164015,https://www.wikidata.org/wiki/Q1164015,Makarios,4,6
Q1164160,https://www.wikidata.org/wiki/Q1164160,Danius,1,1
Q1164403,https://www.wikidata.org/wiki/Q1164403,Dannemann,1,1
Q1165126,https://www.wikidata.org/wiki/Q1165126,Theodor,34,1291
Q1165162,https://www.wikidata.org/wiki/Q1165162,Danutė,1,2
Q1165172,https://www.wikidata.org/wiki/Q1165172,Mariann,5,17
Q1165284,https://www.wikidata.org/wiki/Q1165284,Alanna,7,30
Q1165747,https://www.wikidata.org/wiki/Q1165747,Dardan,2,5
Q1166014,https://www.wikidata.org/wiki/Q1166014,Dariusz,2,211
Q1166343,https://www.wikidata.org/wiki/Q1166343,Darlene,4,20
Q1166608,https://www.wikidata.org/wiki/Q1166608,Darren,18,395
Q1166833,https://www.wikidata.org/wiki/Q1166833,Darvydas,1,1
Q1166840,https://www.wikidata.org/wiki/Q1166840,François,56,3014
Q1166973,https://www.wikidata.org/wiki/Q1166973,Daryl,8,112
Q1167060,https://www.wikidata.org/wiki/Q1167060,Hubertus,11,78
Q1167150,https://www.wikidata.org/wiki/Q1167150,Mauro,25,488
Q11679942,https://www.wikidata.org/wiki/Q11679942,Aristarque,1,4
Q11680006,https://www.wikidata.org/wiki/Q11680006,Egil,5,47
Q11681755,https://www.wikidata.org/wiki/Q11681755,Fabián,17,99
Q11682058,https://www.wikidata.org/wiki/Q11682058,Gedeon,12,25
Q11682230,https://www.wikidata.org/wiki/Q11682230,Guadalupe,6,45
Q11682369,https://www.wikidata.org/wiki/Q11682369,Heinz,28,1724
Q11682625,https://www.wikidata.org/wiki/Q11682625,Hrafn,1,1
Q1168432,https://www.wikidata.org/wiki/Q1168432,Elisa,30,172
Q11684435,https://www.wikidata.org/wiki/Q11684435,Adila,3,3
Q1168446,https://www.wikidata.org/wiki/Q1168446,Biruta,1,4
Q11684760,https://www.wikidata.org/wiki/Q11684760,Akihito,1,31
Q11684915,https://www.wikidata.org/wiki/Q11684915,Aldegunda,1,1
Q11686696,https://www.wikidata.org/wiki/Q11686696,Ariela,2,2
Q11686919,https://www.wikidata.org/wiki/Q11686919,Atenodor,2,3
Q11686996,https://www.wikidata.org/wiki/Q11686996,Aureli,3,10
Q11687769,https://www.wikidata.org/wiki/Q11687769,Bernardo,29,319
Q11688508,https://www.wikidata.org/wiki/Q11688508,Bojan,11,128
Q11688574,https://www.wikidata.org/wiki/Q11688574,Bolesława,1,2
Q11688976,https://www.wikidata.org/wiki/Q11688976,Brice,16,76
Q11692629,https://www.wikidata.org/wiki/Q11692629,Dagna,1,1
Q11693024,https://www.wikidata.org/wiki/Q11693024,Darlena,1,1
Q11693817,https://www.wikidata.org/wiki/Q11693817,Delfin,3,3
Q11694257,https://www.wikidata.org/wiki/Q11694257,Dioskur,1,1
Q11694742,https://www.wikidata.org/wiki/Q11694742,Domagoj,2,16
Q11698010,https://www.wikidata.org/wiki/Q11698010,Fedele,1,21
Q11698106,https://www.wikidata.org/wiki/Q11698106,Filon,1,1
Q11699693,https://www.wikidata.org/wiki/Q11699693,Gerbert,2,3
Q11699893,https://www.wikidata.org/wiki/Q11699893,Gizela,1,1
Q11702145,https://www.wikidata.org/wiki/Q11702145,Raphaël,25,164
Q11705403,https://www.wikidata.org/wiki/Q11705403,Xiomara,4,5
Q11705749,https://www.wikidata.org/wiki/Q11705749,Abdulhamid,8,16
Q11705831,https://www.wikidata.org/wiki/Q11705831,Song,1,1
Q11706851,https://www.wikidata.org/wiki/Q11706851,Břetislav,1,18
Q1170740,https://www.wikidata.org/wiki/Q1170740,Alperen,1,4
Q11708512,https://www.wikidata.org/wiki/Q11708512,Halszka,1,1
Q11708682,https://www.wikidata.org/wiki/Q11708682,Haruna,7,66
Q11708857,https://www.wikidata.org/wiki/Q11708857,Heliodora,1,1
Q11709728,https://www.wikidata.org/wiki/Q11709728,Hiacynt,7,9
Q11709840,https://www.wikidata.org/wiki/Q11709840,Hirohito,1,8
Q11709847,https://www.wikidata.org/wiki/Q11709847,Hisako,1,40
Q11709963,https://www.wikidata.org/wiki/Q11709963,Hitoshi,1,180
Q11710375,https://www.wikidata.org/wiki/Q11710375,Hygin,1,1
Q11712498,https://www.wikidata.org/wiki/Q11712498,Ingbert,1,3
Q1171311,https://www.wikidata.org/wiki/Q1171311,Titus,19,56
Q11714122,https://www.wikidata.org/wiki/Q11714122,Isamu,2,66
Q1171555,https://www.wikidata.org/wiki/Q1171555,Owain,1,10
Q11716136,https://www.wikidata.org/wiki/Q11716136,Jagna,1,1
Q11716149,https://www.wikidata.org/wiki/Q11716149,Jagoda,4,8
Q11720019,https://www.wikidata.org/wiki/Q11720019,Januaria,1,1
Q11720684,https://www.wikidata.org/wiki/Q11720684,Jarema,2,3
Q11720730,https://www.wikidata.org/wiki/Q11720730,Jarogniew,1,1
Q11722500,https://www.wikidata.org/wiki/Q11722500,Habib,28,96
Q1172363,https://www.wikidata.org/wiki/Q1172363,Juda,7,11
Q11723828,https://www.wikidata.org/wiki/Q11723828,Abdul Wahhab,4,4
Q1172642,https://www.wikidata.org/wiki/Q1172642,Fabia,2,2
Q1172655,https://www.wikidata.org/wiki/Q1172655,Celina,12,21
Q11728238,https://www.wikidata.org/wiki/Q11728238,Jordana,6,6
Q11728681,https://www.wikidata.org/wiki/Q11728681,Jozafat,1,1
Q11729650,https://www.wikidata.org/wiki/Q11729650,Justa,2,2
Q11733386,https://www.wikidata.org/wiki/Q11733386,Kajetana,1,1
Q11733789,https://www.wikidata.org/wiki/Q11733789,Kalinik,2,2
Q11734702,https://www.wikidata.org/wiki/Q11734702,Kana,1,86
Q11736492,https://www.wikidata.org/wiki/Q11736492,Karp,1,1
Q11736807,https://www.wikidata.org/wiki/Q11736807,Casilda,2,5
Q11738555,https://www.wikidata.org/wiki/Q11738555,Kazumi,1,46
Q1173883,https://www.wikidata.org/wiki/Q1173883,Aidan,11,80
Q11739571,https://www.wikidata.org/wiki/Q11739571,Kiyoko,1,25
Q11739584,https://www.wikidata.org/wiki/Q11739584,Kjeld,4,16
Q11740724,https://www.wikidata.org/wiki/Q11740724,Derek,26,587
Q11741167,https://www.wikidata.org/wiki/Q11741167,Koleta,1,1
Q11743578,https://www.wikidata.org/wiki/Q11743578,Kora,3,3
Q1174712,https://www.wikidata.org/wiki/Q1174712,Theodosius,14,19
Q1174817,https://www.wikidata.org/wiki/Q1174817,Elvis,37,78
Q1175077,https://www.wikidata.org/wiki/Q1175077,Sulamith,3,3
Q11751756,https://www.wikidata.org/wiki/Q11751756,Kwiryn,1,1
Q11752203,https://www.wikidata.org/wiki/Q11752203,Kōichi,1,302
Q11753223,https://www.wikidata.org/wiki/Q11753223,Laudo,2,2
Q11753579,https://www.wikidata.org/wiki/Q11753579,Lechosław,2,7
Q11755174,https://www.wikidata.org/wiki/Q11755174,Lesław,2,8
Q11755668,https://www.wikidata.org/wiki/Q11755668,Libert,1,2
Q11755690,https://www.wikidata.org/wiki/Q11755690,Liborio,5,12
Q117599,https://www.wikidata.org/wiki/Q117599,Ronny,29,113
Q11762531,https://www.wikidata.org/wiki/Q11762531,Longin,2,3
Q11763130,https://www.wikidata.org/wiki/Q11763130,Lubomira,1,1
Q11763363,https://www.wikidata.org/wiki/Q11763363,Lucilio,1,1
Q11763395,https://www.wikidata.org/wiki/Q11763395,Ludan,1,1
Q11763399,https://www.wikidata.org/wiki/Q11763399,Ludgarda,1,1
Q11763572,https://www.wikidata.org/wiki/Q11763572,Ludomił,2,2
Q11764047,https://www.wikidata.org/wiki/Q11764047,Ludwin,1,1
Q11766310,https://www.wikidata.org/wiki/Q11766310,Mahdi,12,33
Q11766463,https://www.wikidata.org/wiki/Q11766463,Majol,1,1
Q11766579,https://www.wikidata.org/wiki/Q11766579,Makryna,1,1
Q11766697,https://www.wikidata.org/wiki/Q11766697,Maksymin,2,2
Q11767013,https://www.wikidata.org/wiki/Q11767013,Manea,1,1
Q11767416,https://www.wikidata.org/wiki/Q11767416,Marcelin,3,7
Q11770017,https://www.wikidata.org/wiki/Q11770017,Mariola,2,9
Q11770421,https://www.wikidata.org/wiki/Q11770421,Markwart,2,4
Q11770952,https://www.wikidata.org/wiki/Q11770952,Marzanna,1,2
Q11771295,https://www.wikidata.org/wiki/Q11771295,Matea,1,4
Q11771370,https://www.wikidata.org/wiki/Q11771370,Matern,1,2
Q11771372,https://www.wikidata.org/wiki/Q11771372,Maternus,2,2
Q11773746,https://www.wikidata.org/wiki/Q11773746,Ctislav,1,1
Q11775578,https://www.wikidata.org/wiki/Q11775578,Leofric,1,1
Q11777698,https://www.wikidata.org/wiki/Q11777698,Metoda,1,1
Q11780096,https://www.wikidata.org/wiki/Q11780096,Mieczysława,1,3
Q1178265,https://www.wikidata.org/wiki/Q1178265,Modesta,4,5
Q1178344,https://www.wikidata.org/wiki/Q1178344,Hisahito,1,1
Q1178352,https://www.wikidata.org/wiki/Q1178352,Davut,1,6
Q11783605,https://www.wikidata.org/wiki/Q11783605,Mitrydates,1,1
Q11784074,https://www.wikidata.org/wiki/Q11784074,Miłogost,1,1
Q11784131,https://www.wikidata.org/wiki/Q11784131,Miłowit,1,1
Q1178475,https://www.wikidata.org/wiki/Q1178475,Dawda,2,3
Q11786268,https://www.wikidata.org/wiki/Q11786268,Mowsar,1,1
Q11788996,https://www.wikidata.org/wiki/Q11788996,Naftali,5,5
Q11789437,https://www.wikidata.org/wiki/Q11789437,Namir,1,1
Q11790337,https://www.wikidata.org/wiki/Q11790337,Nazariusz,1,2
Q11790338,https://www.wikidata.org/wiki/Q11790338,Nazaria,1,1
Q11790543,https://www.wikidata.org/wiki/Q11790543,Nemezja,1,1
Q11790648,https://www.wikidata.org/wiki/Q11790648,Nepomucena,1,2
Q11791610,https://www.wikidata.org/wiki/Q11791610,Niemir,1,1
Q11792023,https://www.wikidata.org/wiki/Q11792023,Nicander,1,1
Q11792109,https://www.wikidata.org/wiki/Q11792109,Nikolina,4,13
Q11792252,https://www.wikidata.org/wiki/Q11792252,Nila,4,4
Q11792318,https://www.wikidata.org/wiki/Q11792318,Ninian,2,8
Q11792798,https://www.wikidata.org/wiki/Q11792798,Nonnus,1,1
Q11793091,https://www.wikidata.org/wiki/Q11793091,Notger,2,2
Q11796097,https://www.wikidata.org/wiki/Q11796097,Odeta,1,1
Q11796201,https://www.wikidata.org/wiki/Q11796201,Odoryk,1,1
Q11798786,https://www.wikidata.org/wiki/Q11798786,Optat,1,1
Q11799175,https://www.wikidata.org/wiki/Q11799175,Orion,3,7
Q11802088,https://www.wikidata.org/wiki/Q11802088,Pachomiusz,1,1
Q11802399,https://www.wikidata.org/wiki/Q11802399,Palmira,5,9
Q11802801,https://www.wikidata.org/wiki/Q11802801,Papiasz,1,1
Q11810912,https://www.wikidata.org/wiki/Q11810912,Ciara,1,1
Q11811771,https://www.wikidata.org/wiki/Q11811771,Parsifal,1,1
Q11813462,https://www.wikidata.org/wiki/Q11813462,Patern,2,2
Q11813758,https://www.wikidata.org/wiki/Q11813758,Paulin,14,38
Q1181414,https://www.wikidata.org/wiki/Q1181414,Debbie,9,85
Q11814700,https://www.wikidata.org/wiki/Q11814700,Paz,2,7
Q11815491,https://www.wikidata.org/wiki/Q11815491,Pelin,1,7
Q1181618,https://www.wikidata.org/wiki/Q1181618,Debra,8,61
Q11819382,https://www.wikidata.org/wiki/Q11819382,Dominga,2,2
Q1182050,https://www.wikidata.org/wiki/Q1182050,Declan,4,55
Q11821665,https://www.wikidata.org/wiki/Q11821665,Poliana,1,3
Q1182214,https://www.wikidata.org/wiki/Q1182214,Dedo,1,3
Q11823764,https://www.wikidata.org/wiki/Q11823764,Pompejusz,1,1
Q11824067,https://www.wikidata.org/wiki/Q11824067,Porfiry,1,1
Q1182434,https://www.wikidata.org/wiki/Q1182434,Deepa,1,1
Q1182436,https://www.wikidata.org/wiki/Q1182436,Deepak,4,38
Q11827272,https://www.wikidata.org/wiki/Q11827272,Probus,1,1
Q11833547,https://www.wikidata.org/wiki/Q11833547,Radzislaw,1,1
Q1183462,https://www.wikidata.org/wiki/Q1183462,Dejan,11,156
Q1183757,https://www.wikidata.org/wiki/Q1183757,Zsuzsa,6,91
Q11849949,https://www.wikidata.org/wiki/Q11849949,Ahti,1,7
Q11850019,https://www.wikidata.org/wiki/Q11850019,Aija,1,8
Q11850077,https://www.wikidata.org/wiki/Q11850077,Aili,2,3
Q11850193,https://www.wikidata.org/wiki/Q11850193,Aira,4,7
Q11850201,https://www.wikidata.org/wiki/Q11850201,Airi,2,48
Q11850225,https://www.wikidata.org/wiki/Q11850225,Aito,1,1
Q11850966,https://www.wikidata.org/wiki/Q11850966,Alli,4,6
Q11851018,https://www.wikidata.org/wiki/Q11851018,Alpo,1,6
Q11851525,https://www.wikidata.org/wiki/Q11851525,Anna-Liisa,1,2
Q11851704,https://www.wikidata.org/wiki/Q11851704,Anni,9,39
Q11852295,https://www.wikidata.org/wiki/Q11852295,Antto,1,2
Q11852312,https://www.wikidata.org/wiki/Q11852312,Anu,7,31
Q11852448,https://www.wikidata.org/wiki/Q11852448,Arhippa,1,1
Q11852539,https://www.wikidata.org/wiki/Q11852539,Arijoutsi,1,1
Q11852673,https://www.wikidata.org/wiki/Q11852673,Armi,1,4
Q11852704,https://www.wikidata.org/wiki/Q11852704,Arno,24,225
Q11852748,https://www.wikidata.org/wiki/Q11852748,Arsi,1,2
Q11853181,https://www.wikidata.org/wiki/Q11853181,Assi,2,2
Q11853289,https://www.wikidata.org/wiki/Q11853289,Atro,1,1
Q11853293,https://www.wikidata.org/wiki/Q11853293,Atso,1,1
Q11853300,https://www.wikidata.org/wiki/Q11853300,Atte,1,8
Q11853406,https://www.wikidata.org/wiki/Q11853406,Aukusti,2,8
Q11853425,https://www.wikidata.org/wiki/Q11853425,Auli,1,1
Q11853462,https://www.wikidata.org/wiki/Q11853462,Aune,2,2
Q11853495,https://www.wikidata.org/wiki/Q11853495,Aura,1,1
Q11853518,https://www.wikidata.org/wiki/Q11853518,Auri,1,1
Q11853656,https://www.wikidata.org/wiki/Q11853656,Avelina,4,5
Q1185448,https://www.wikidata.org/wiki/Q1185448,Machiko,1,26
Q1185567,https://www.wikidata.org/wiki/Q1185567,Demi,1,2
Q11856657,https://www.wikidata.org/wiki/Q11856657,Eeli,2,2
Q11856665,https://www.wikidata.org/wiki/Q11856665,Eemeli,1,5
Q11856689,https://www.wikidata.org/wiki/Q11856689,Eerikki,1,2
Q11857046,https://www.wikidata.org/wiki/Q11857046,Einari,2,3
Q11857066,https://www.wikidata.org/wiki/Q11857066,Eine,1,1
Q11857069,https://www.wikidata.org/wiki/Q11857069,Eini,1,1
Q11857524,https://www.wikidata.org/wiki/Q11857524,Elma,8,10
Q11857531,https://www.wikidata.org/wiki/Q11857531,Elmeri,1,2
Q11857606,https://www.wikidata.org/wiki/Q11857606,Else,13,131
Q11857609,https://www.wikidata.org/wiki/Q11857609,Elsi,1,1
Q11857613,https://www.wikidata.org/wiki/Q11857613,Elvi,1,1
Q11857967,https://www.wikidata.org/wiki/Q11857967,Enni,2,2
Q11858012,https://www.wikidata.org/wiki/Q11858012,Ensio,2,7
Q11858240,https://www.wikidata.org/wiki/Q11858240,Erja,1,1
Q11858247,https://www.wikidata.org/wiki/Q11858247,Erkka,1,3
Q11858462,https://www.wikidata.org/wiki/Q11858462,Erkko,1,1
Q11858475,https://www.wikidata.org/wiki/Q11858475,Ernesti,1,2
Q11859157,https://www.wikidata.org/wiki/Q11859157,Eveliina,1,3
Q11862051,https://www.wikidata.org/wiki/Q11862051,Helinä,1,1
Q11862070,https://www.wikidata.org/wiki/Q11862070,Helli,1,1
Q11862229,https://www.wikidata.org/wiki/Q11862229,Hely,2,3
Q11862234,https://www.wikidata.org/wiki/Q11862234,Hemmo,1,2
Q11862264,https://www.wikidata.org/wiki/Q11862264,Henna,2,6
Q11862413,https://www.wikidata.org/wiki/Q11862413,Hermanni,1,3
Q11862459,https://www.wikidata.org/wiki/Q11862459,Hertta,1,1
Q11862636,https://www.wikidata.org/wiki/Q11862636,Hille,1,3
Q11863640,https://www.wikidata.org/wiki/Q11863640,Hortense,11,27
Q11864387,https://www.wikidata.org/wiki/Q11864387,Iikka,1,3
Q11864412,https://www.wikidata.org/wiki/Q11864412,Iiro,1,9
Q11864680,https://www.wikidata.org/wiki/Q11864680,Ilmi,1,1
Q11864684,https://www.wikidata.org/wiki/Q11864684,Ilmo,1,1
Q11864710,https://www.wikidata.org/wiki/Q11864710,Ilpo,1,7
Q11864996,https://www.wikidata.org/wiki/Q11864996,Ira,13,111
Q11865059,https://www.wikidata.org/wiki/Q11865059,Irmeli,1,2
Q11865572,https://www.wikidata.org/wiki/Q11865572,Jaakoppi,1,1
Q11865805,https://www.wikidata.org/wiki/Q11865805,Jalo,1,1
Q11865840,https://www.wikidata.org/wiki/Q11865840,Jami,2,10
Q11865888,https://www.wikidata.org/wiki/Q11865888,Jani,2,2
Q11866360,https://www.wikidata.org/wiki/Q11866360,Jere,2,34
Q11866931,https://www.wikidata.org/wiki/Q11866931,Jooseppi,2,2
Q11867670,https://www.wikidata.org/wiki/Q11867670,Jukka-Pekka,1,6
Q1186839,https://www.wikidata.org/wiki/Q1186839,Dena,2,6
Q11869012,https://www.wikidata.org/wiki/Q11869012,Kaisa,3,17
Q11869031,https://www.wikidata.org/wiki/Q11869031,Kaisu,1,1
Q11870174,https://www.wikidata.org/wiki/Q11870174,Karo,3,4
Q11870576,https://www.wikidata.org/wiki/Q11870576,Kauno,2,2
Q11870991,https://www.wikidata.org/wiki/Q11870991,Kerkko,1,1
Q11871018,https://www.wikidata.org/wiki/Q11871018,Kerttu,2,5
Q11871296,https://www.wikidata.org/wiki/Q11871296,Kielo,1,1
Q11871410,https://www.wikidata.org/wiki/Q11871410,Kiira,1,1
Q11871785,https://www.wikidata.org/wiki/Q11871785,Kirsikka,1,1
Q11871961,https://www.wikidata.org/wiki/Q11871961,Klaudia,7,27
Q1187221,https://www.wikidata.org/wiki/Q1187221,Denis,71,986
Q11872374,https://www.wikidata.org/wiki/Q11872374,Konsta,1,4
Q11872785,https://www.wikidata.org/wiki/Q11872785,Kosti,1,3
Q11873168,https://www.wikidata.org/wiki/Q11873168,Kuisma,1,3
Q11873264,https://www.wikidata.org/wiki/Q11873264,Kullervo,1,5
Q11873494,https://www.wikidata.org/wiki/Q11873494,Kunto,1,2
Q11874735,https://www.wikidata.org/wiki/Q11874735,Lari,2,4
Q11875264,https://www.wikidata.org/wiki/Q11875264,Leevi,1,3
Q11875404,https://www.wikidata.org/wiki/Q11875404,Lempi,1,1
Q11875446,https://www.wikidata.org/wiki/Q11875446,Lenni,1,1
Q11875826,https://www.wikidata.org/wiki/Q11875826,Liina,1,1
Q11877494,https://www.wikidata.org/wiki/Q11877494,Ela,9,11
Q11878059,https://www.wikidata.org/wiki/Q11878059,Ansa,1,1
Q11878157,https://www.wikidata.org/wiki/Q11878157,Elias,53,263
Q11879779,https://www.wikidata.org/wiki/Q11879779,Lumi,1,1
Q11880558,https://www.wikidata.org/wiki/Q11880558,Maiju,1,1
