ID,nom_officiel,noms,Column 1 5,Column 1 6,Column 1 7,Column 1 8,Column 1 9,Column 1 10,Column 1 11,Column 1 12,Column 1 13,Column 1 14,Column 1 15,Column 1 16,Column 1 17,Column 1 18,Column 1 19
2785211,Tronquoy,"Tronquoi,Tronquoy",49.8876,5.45136,P,PPL,BE,,WAL,WLX,84,84043,0,,463,Europe/Brussels,2017-03-25
2785212,Tronquoy,Tronquoy,50.63333,4.46667,S,FRM,BE,,WAL,WBR,25,25031,0,,134,Europe/Brussels,2017-03-25
2785213,Ruisseau du Tronquois,"Ruisseau du Tronquois,Ruisseau du Tronquoy",50.44011,4.98611,H,STM,BE,,WAL,WNA,,,0,,134,Europe/Brussels,2012-01-18
2785214,Bois du Tronquois,Bois du Tronquois,50.26216,4.28931,V,FRST,BE,,WAL,WHT,,,0,,200,Europe/Brussels,2011-02-07
2785215,Bois du Tronquoi,Bois du Tronquoi,50.53887,4.9616,V,FRST,BE,,WAL,WNA,,,0,,191,Europe/Brussels,2010-03-06
2785216,Tron Lihai,"Tron Lihai,Tron Lihaie",50.2,5.45,P,PPL,BE,,WAL,WLX,83,83034,0,,387,Europe/Brussels,2017-03-25
2785217,Tronleu,Tronleu,50.15,5.63333,P,PPL,BE,,WAL,WLX,83,83031,0,,368,Europe/Brussels,2017-03-25
2785218,Tronle,Tronle,50.04069,5.59706,P,PPL,BE,,WAL,WLX,82,82005,0,,431,Europe/Brussels,2017-03-25
2785219,Bois Trompette,Bois Trompette,50.11667,5.06667,V,FRST,BE,,WAL,,,,0,,166,Europe/Brussels,2009-07-24
2785220,Trommelveld,Trommelveld,50.70701,5.12383,P,PPL,BE,,VLG,VLI,,,0,,120,Europe/Brussels,2010-03-06
2785221,'t Hof Tromeken,"’t Hof Tromeken,Tromeken,'t Hof Tromeken",50.78333,4.18333,S,FRM,BE,,VLG,VBR,23,23064,0,,36,Europe/Brussels,2016-08-02
2785222,Trois Tilleuls,Trois Tilleuls,50.80288,4.41367,P,PPLX,BE,,BRU,BRU,21,21017,0,,100,Europe/Brussels,2017-03-25
2785223,Trois-Ponts,"Trois Ponts,Trua-Pon,Trois-Ponts,Troa Pon,Троа Пон,Труа-Пон,te lu wa peng,تروآ-پون,特鲁瓦蓬,trwa-pwn",50.37128,5.87146,P,PPL,BE,,WAL,WLG,63,63086,2533,,253,Europe/Brussels,2011-03-25
2785224,Troismonts,Troismonts,50.05367,5.60114,P,PPL,BE,,WAL,WLX,82,82005,0,,405,Europe/Brussels,2017-03-25
2785225,Trois Chenes,"Trois Chênes,Chenes,Chênes,Trois Chenes",50.618,5.69915,P,PPL,BE,,WAL,WLG,62,62038,0,,266,Europe/Brussels,2017-03-25
2785226,Trois Cheminees,"Trois Cheminees,Trois Cheminées",50.71969,5.79802,P,PPL,BE,,WAL,WLG,62,62027,0,,237,Europe/Brussels,2017-03-25
2785227,Trognee,"Trognee,Trognée,Truielingen",50.68691,5.1242,P,PPL,BE,,WAL,WLG,64,64034,0,,133,Europe/Brussels,2012-02-02
2785229,Troetelaar,"Troetelaar,Troetelaare",51.04672,2.9242,P,PPL,BE,,VLG,VWV,32,32003,0,,7,Europe/Brussels,2016-08-02
2785230,Trochbeek,Trochbeek,50.75,3.65,H,STM,BE,,00,,,,0,,62,Europe/Brussels,1994-01-06
2785231,Trixhes,Trixhes,50.60496,5.45017,P,PPL,BE,,WAL,WLG,62,62120,0,,165,Europe/Brussels,2017-03-25
2785232,Trivieres,"Trivières,Trivieres",50.44827,4.14511,P,PPL,BE,,WAL,WHT,55,55022,0,,54,Europe/Brussels,2009-01-18
2785234,Trisogne,Trisogne,50.28039,5.16087,P,PPL,BE,,WAL,WNA,91,91030,0,,302,Europe/Brussels,2017-03-25
2785235,Trippen,Trippen,50.8,3.86667,P,PPL,BE,,VLG,VOV,45,45063,0,,33,Europe/Brussels,2016-08-02
2785236,Triot Masbore,Triot Masbore,50.0805,5.11893,P,PPL,BE,,WAL,WLX,84,84075,0,,247,Europe/Brussels,2017-03-25
2785237,Trinal,Trinal,50.25949,5.51209,P,PPL,BE,,WAL,WLX,83,83044,0,,298,Europe/Brussels,2017-03-25
2785238,Ruisseau de Trimpont,Ruisseau de Trimpont,50.68333,3.83333,H,STM,BE,,WAL,WHT,,,0,,24,Europe/Brussels,2010-03-06
2785239,Trimpont,Trimpont,50.76667,3.76667,P,PPL,BE,,WAL,WHT,,,0,,90,Europe/Brussels,2010-03-06
2785240,Trimpont,Trimpont,50.68333,3.8,P,PPL,BE,,WAL,WHT,55,55023,0,,27,Europe/Brussels,2017-03-25
2785241,Tri-Mottez,Tri-Mottez,50.58333,5.66667,P,PPL,BE,,WAL,WLG,62,62122,0,,160,Europe/Brussels,2017-03-25
2785242,Trihosdin,Trihosdin,50.53333,5.46667,P,PPL,BE,,WAL,WLG,62,62121,0,,253,Europe/Brussels,2017-03-25
2785244,Trihay,Trihay,50.58333,5.61667,P,PPL,BE,,WAL,WLG,62,62022,0,,189,Europe/Brussels,2017-03-25
2785245,Bois des Trieux Saint-Jean,Bois des Trieux Saint-Jean,50.21233,4.57586,V,FRST,BE,,WAL,WNA,,,0,,303,Europe/Brussels,2011-02-07
2785246,Trieux Pochaux,"Trieux Pochaux,Trieu Pochaux",49.9755,4.53054,P,PPL,BE,,WAL,WNA,93,93014,0,,286,Europe/Brussels,2017-03-25
2785247,Trieux de Goyet,Trieux de Goyet,50.48333,4.7,P,PPL,BE,,WAL,WNA,92,92140,0,,174,Europe/Brussels,2017-03-25
2785248,Trieux,Trieux,50.68353,3.5281,P,PPL,BE,,WAL,WHT,51,51065,0,,38,Europe/Brussels,2017-03-25
2785249,Trieux,Trieux,50.51517,4.07764,P,PPL,BE,,WAL,WHT,55,55035,0,,115,Europe/Brussels,2017-03-25
2785250,Trieux,Trieux,50.42639,4.3267,P,PPL,BE,,WAL,WHT,52,52022,0,,175,Europe/Brussels,2017-03-25
2785251,Trieux,Trieux,50.4131,4.26472,P,PPL,BE,,WAL,WHT,56,56001,0,,170,Europe/Brussels,2017-03-25
2785252,Trieux,Trieux,50.03333,4.15,P,PPL,BE,,WAL,WHT,56,56051,0,,233,Europe/Brussels,2017-03-25
2785253,Trieu Themise,Trieu Themise,50.71667,3.31667,P,PPL,BE,,WAL,WHT,57,57027,0,,18,Europe/Brussels,2017-03-25
2785254,Trieu Perilleux,"Trieu Perilleux,Trieu Périlleux",50.6279,3.79947,P,PPL,BE,,WAL,WHT,51,51004,0,,41,Europe/Brussels,2017-03-25
2785256,Trieu Gilson,Trieu Gilson,50.3541,4.49967,P,PPL,BE,,WAL,WHT,52,52025,0,,213,Europe/Brussels,2017-03-25
2785257,Trieu du Chene,"Trieu du Chene,Trieu du Chêne",50.27619,4.29017,P,PPL,BE,,WAL,WHT,56,56005,0,,173,Europe/Brussels,2017-03-25
2785258,Trieu-de-Wazon,Trieu-de-Wazon,50.63333,3.26667,P,PPL,BE,,WAL,WHT,57,57081,0,,26,Europe/Brussels,2017-03-25
2785259,Trieu des Sarts,Trieu des Sarts,50.29663,4.40549,P,PPL,BE,,WAL,WNA,93,93088,0,,200,Europe/Brussels,2017-03-25
2785260,Trieu des Cavaliers,Trieu des Cavaliers,50,4.61667,P,PPL,BE,,WAL,WNA,93,93090,0,,368,Europe/Brussels,2017-03-25
2785261,Trieu des Agneaux,"Trieu des Agneaux,Trieu",50.45,4.38333,P,PPL,BE,,WAL,WHT,52,52011,0,,133,Europe/Brussels,2017-03-25
2785262,Trieu de Melles,Trieu de Melles,50.65,3.45,P,PPL,BE,,WAL,WHT,57,57081,0,,49,Europe/Brussels,2017-03-25
2785263,Trieu de Frene,"Trieu de Frene,Trieu de Frêne",50.51648,4.82379,P,PPL,BE,,WAL,WNA,92,92141,0,,170,Europe/Brussels,2017-03-25
2785264,Trieu de Dinant,Trieu de Dinant,50.28333,5.11667,P,PPL,BE,,WAL,WNA,91,91030,0,,268,Europe/Brussels,2017-03-25
2785265,Trieu d'Avillon,"Trieu d'Avillon,Trieu-d'Avillon-Fays",50.39331,4.99758,P,PPL,BE,,WAL,WNA,92,92006,0,,279,Europe/Brussels,2017-03-25
2785266,Trieu Cousme,Trieu Cousme,50.71667,3.33333,P,PPL,BE,,VLG,VWV,,,0,,16,Europe/Brussels,2010-03-06
2785267,Trieu Bouchaux,Trieu Bouchaux,50.14402,4.25171,P,PPL,BE,,WAL,WHT,56,56088,0,,225,Europe/Brussels,2017-03-25
2785268,Trieu Bernard,Trieu Bernard,50.46667,4.58333,P,PPL,BE,,WAL,WHT,52,52021,0,,159,Europe/Brussels,2017-03-25
2785269,Trieu,Trieu,50.71667,3.75,P,PPL,BE,,WAL,WHT,51,51017,0,,28,Europe/Brussels,2017-03-25
2785270,Trieu,Trieu,50.61331,3.64652,P,PPL,BE,,WAL,WHT,57,57094,0,,67,Europe/Brussels,2017-03-25
2785271,Trieu,Trieu,50.49716,4.14356,P,PPL,BE,,WAL,WHT,55,55022,0,,106,Europe/Brussels,2017-03-25
2785272,Triest Watergang,Triest Watergang,51.2,3.76667,H,DTCH,BE,,VLG,VOV,,,0,,4,Europe/Brussels,2010-03-06
2785273,Triest,Triest,51.20656,3.76533,P,PPL,BE,,VLG,VOV,43,43002,0,,5,Europe/Brussels,2016-08-02
2785274,Triest,Triest,51.02314,4.36458,P,PPL,BE,,VLG,VBR,23,23039,0,,5,Europe/Brussels,2016-08-02
2785275,Triest,Triest,50.96667,4.11667,P,PPL,BE,,VLG,VOV,41,41002,0,,19,Europe/Brussels,2016-08-02
2785276,Triesbach,Triesbach,50.28333,5.21667,H,STM,BE,,WAL,WLG,,,0,,242,Europe/Brussels,2010-03-06
2785277,Tricointe,Tricointe,50.33694,4.8878,P,PPL,BE,,WAL,WNA,91,91141,0,,200,Europe/Brussels,2017-03-25
2785278,Trichterheide,Trichterheide,50.93333,5.36667,P,PPL,BE,,VLG,VLI,71,71022,0,,32,Europe/Brussels,2016-08-02
2785279,Trichelhoek,Trichelhoek,51.08825,4.97736,P,PPL,BE,,VLG,VAN,13,13053,0,,19,Europe/Brussels,2016-08-02
2785280,Trichelbroek,Trichelbroek,51.08825,4.97736,P,PPL,BE,,VLG,VAN,13,13053,0,,19,Europe/Brussels,2016-08-02
2785281,Tribury,Tribury,50.73333,3.55,P,PPL,BE,,VLG,VOV,,,0,,17,Europe/Brussels,2010-03-06
2785282,Tribouriau,Tribouriau,50.6724,3.83405,P,PPL,BE,,WAL,WHT,51,51004,0,,33,Europe/Brussels,2017-03-25
2785283,Triboureau,Triboureau,50.56667,4.2,P,PPL,BE,,WAL,WHT,55,55050,0,,103,Europe/Brussels,2017-03-25
2785284,Tribouillet,Tribouillet,50.65861,5.60008,P,PPL,BE,,WAL,WLG,62,62063,0,,119,Europe/Brussels,2017-03-25
2785285,Tribotte,Tribotte,50.58333,4.53333,P,PPL,BE,,WAL,WBR,25,25107,0,,136,Europe/Brussels,2017-03-25
2785286,Les Trieux,"Les Trieux,Trieux",50.615,3.84273,P,PPL,BE,BE,WAL,WHT,51,51012,0,,54,Europe/Brussels,2017-03-25
2785287,Triau,"Trieau,Triau",50.7,3.51667,P,PPL,BE,,WAL,WHT,51,51065,0,,52,Europe/Brussels,2017-03-25
2785288,Tres Fontaine,"Tres Fontaine,Très Fontaine",50.09801,5.5652,P,PPL,BE,,WAL,WLX,83,83049,0,,389,Europe/Brussels,2017-03-25
2785289,Treselt,Treselt,51.06667,5.71667,P,PPL,BE,,VLG,VLI,72,72041,0,,36,Europe/Brussels,2016-08-02
2785290,Trequiere,"Tréquière,Trequiere",50.61667,3.25,P,PPL,BE,,WAL,WHT,,,0,,29,Europe/Brussels,2010-03-06
2785291,Tremouroux,Tremouroux,50.43019,4.73176,P,PPL,BE,,WAL,WNA,92,92045,0,,187,Europe/Brussels,2017-03-25
2785292,Etang des Tremlais,"Étang des Tremlais,Étang des Tranlés,Etang des Tranles,Etang des Tremlais",49.91306,5.01145,H,PND,BE,,WAL,WNA,,,0,,368,Europe/Brussels,2012-01-18
2785293,Tremelo,"Tremelo,Tremeloo",50.99231,4.70807,P,PPL,BE,,VLG,VBR,24,24109,13721,,10,Europe/Brussels,2011-02-17
2785294,Tremelo,"te lei mei luo,Tremelo,trwmwlw,ترومولو,特雷梅洛,Тремело,Tremeloo",50.99237,4.70618,A,ADM4,BE,BE,VLG,VBR,24,24109,14506,,12,Europe/Brussels,2011-02-17
2785295,Tremelheide,Tremelheide,51.31667,4.58333,P,PPL,BE,,VLG,VAN,11,11009,0,,25,Europe/Brussels,2016-08-02
2785296,Trembleur,Trembleur,50.69544,5.72604,P,PPL,BE,,WAL,WLG,62,62119,0,,162,Europe/Brussels,2012-02-02
2785298,Trekschuren,"Trekschueren,Trekschuren",50.90402,5.34011,P,PPL,BE,,VLG,VLI,71,71022,0,,59,Europe/Brussels,2016-08-02
2785299,Bois des Treize Bonniers,Bois des Treize Bonniers,50.15841,4.71971,V,FRST,BE,,WAL,WNA,,,0,,181,Europe/Brussels,2011-02-07
2785300,Bois de Treignes,Bois de Treignes,50.0615,4.66401,V,FRST,BE,,WAL,WNA,,,0,,307,Europe/Brussels,2011-02-07
2785301,Treignes,"Viroinval (Treignes),Treignes",50.09237,4.67026,P,PPL,BE,,WAL,WNA,93,93090,0,,136,Europe/Brussels,2011-07-21
2785303,Chateau de Trazegnies,"Château de Trazegnies,Chateau de Trazegnies",50.28414,4.40233,S,HSEC,BE,,WAL,WNA,93,93088,0,,171,Europe/Brussels,2017-03-25
2785304,Trazegnies,Trazegnies,50.4965,4.32548,H,STM,BE,,WAL,WHT,,,0,,126,Europe/Brussels,2011-02-07
2785305,Trazegnies,"Courcelles (Trazegnies),Trazegnies",50.46379,4.3329,P,PPL,BE,,WAL,WHT,52,52015,0,,161,Europe/Brussels,2011-07-22
2785307,Traveinsbeek,"Traveinsbeek,Traveynsbeke",50.85,3.76667,H,STM,BE,,VLG,VOV,,,0,,34,Europe/Brussels,2012-01-18
2785308,Traumborn,Traumborn,50.31667,6.06667,P,PPL,BE,,WAL,WLG,63,63067,0,,589,Europe/Brussels,2017-03-25
2785309,Traulee,"Traulée,Traulee",50.5,4.36667,P,PPL,BE,,WAL,WHT,52,52055,0,,145,Europe/Brussels,2017-03-25
2785310,Etang de la Trapperie,"Étang de la Trapperie,Etang de la Traperie,Etang de la Trapperie,Étang de la Traperie",49.73111,5.6248,H,PND,BE,,WAL,WLX,,,0,,380,Europe/Brussels,2012-01-18
2785311,Chateau de la Trapperie,"Château de la Traperie,Château de la Trapperie,Chateau de la Traperie,Chateau de la Trapperie",49.72997,5.62709,S,HSEC,BE,,WAL,WLX,85,85046,0,,368,Europe/Brussels,2017-03-25
2785312,Trappe,"Abbaye de la Trappe,Couvent de la Trappe,Trappe",51.3,5.48333,P,PPL,BE,,VLG,VLI,72,72037,0,,26,Europe/Brussels,2016-08-02
2785313,Trapegeer,"Traapegeer,Trapegeer,Traepegeer Bank",51.13152,2.54958,H,SHOL,BE,,VLG,VWV,,,0,,-9999,Europe/Brussels,2012-01-18
2785314,Bois de Transinne,Bois de Transinne,50.02173,5.19183,V,FRST,BE,,WAL,WLX,,,0,,439,Europe/Brussels,2011-02-07
2785315,Transinne,Transinne,49.99965,5.20301,P,PPL,BE,,WAL,WLX,84,84035,0,,380,Europe/Brussels,2012-01-18
2785317,Tramazure,"Tramasure,Tramazure",50.65123,3.91954,P,PPL,BE,,WAL,WHT,55,55039,0,,56,Europe/Brussels,2017-03-25
2785318,Tramaka,Tramaka,50.50944,5.08144,P,PPL,BE,,WAL,WNA,92,92003,0,,121,Europe/Brussels,2017-03-25
2785319,Train,"Le Train Riviere,Train,Le Train Rivière",50.75214,4.65831,H,STM,BE,,WAL,,,,0,,47,Europe/Brussels,2012-01-18
2785320,Traimont,Traimont,49.8548,5.59236,P,PPL,BE,,WAL,WLX,84,84033,0,,447,Europe/Brussels,2017-03-25
2785321,Trahison,Trahison,50.63333,4.01667,P,PPL,BE,,WAL,WHT,55,55040,0,,99,Europe/Brussels,2017-03-25
2785322,Trahegnies,Trahegnies,50.41256,4.22024,P,PPL,BE,,WAL,WHT,56,56011,0,,131,Europe/Brussels,2017-03-25
2785323,Toverhoek,"Toverhoek,Tooverhoek",50.91667,3.41667,P,PPL,BE,,VLG,VWV,37,37017,0,,7,Europe/Brussels,2016-08-02
2785324,Bois de Touvent,Bois de Touvent,50.13663,4.15249,V,FRST,BE,,WAL,WHT,,,0,,228,Europe/Brussels,2011-02-07
2785325,Touvent,"Toutvent,Touvent",50.13288,4.14595,P,PPL,BE,,WAL,WHT,56,56088,0,,238,Europe/Brussels,2017-03-25
2785326,Tout lui Faut,Tout lui Faut,50.70685,4.3419,S,FRM,BE,,WAL,WBR,25,25014,0,,119,Europe/Brussels,2017-03-25
2785327,Tout lui Faut,Tout lui Faut,50.62815,4.43957,S,FRM,BE,,WAL,WBR,25,25031,0,,133,Europe/Brussels,2017-03-25
2785328,Toutefaais,"Toutefays,Toutefaais",50.98333,3.66667,P,PPL,BE,,VLG,VOV,44,44012,0,,8,Europe/Brussels,2016-08-02
2785329,Tout-des-Vaux,"Tout-des-Vaux,Tour-des-Veaux",50.68333,4.35,P,PPL,BE,,WAL,WBR,25,25014,0,,122,Europe/Brussels,2017-03-25
2785330,Tourpes,Tourpes,50.57332,3.65089,P,PPL,BE,,WAL,WHT,57,57094,0,,55,Europe/Brussels,2009-01-17
2785332,Bois du Tournibus,Bois du Tournibus,50.32275,4.57822,V,FRST,BE,,WAL,WHT,,,0,,269,Europe/Brussels,2011-02-07
2785333,Tournee del Fate,"Tournée del Fate,Tournee del Fate",50.21667,5.81667,P,PPL,BE,,WAL,WLX,82,82037,0,,580,Europe/Brussels,2017-03-25
2785334,Tournee del Combe,"Tournee del Combe,Tournée del Combe",50.21491,5.83941,P,PPL,BE,,WAL,WLX,82,82037,0,,563,Europe/Brussels,2017-03-25
2785335,Tournebride,Tournebride,50.90327,5.68048,P,PPL,BE,,VLG,VLI,73,73042,0,,49,Europe/Brussels,2016-08-02
2785336,Tournay,Tournay,50.7,5.65,P,PPL,BE,,WAL,WLG,62,62079,0,,110,Europe/Brussels,2017-03-25
2785337,Tournay,Tournay,49.85463,5.39829,P,PPL,BE,,WAL,WLX,84,84043,0,,412,Europe/Brussels,2012-01-18
2785339,Tournant de Potty,"Tournant de Potty,Tournant de Poti,Tournant dè Potî",49.85,5,P,PPL,BE,,WAL,WLX,84,84010,0,,349,Europe/Brussels,2017-03-25
2785340,Arrondissement de Tournai,"Doornik,Arrondissement Doornik,Tournai,Arrondissement de Tournai",50.62463,3.44815,A,ADM3,BE,,WAL,WHT,57,,0,,38,Europe/Brussels,2013-03-05
2785341,Tournai,"图尔奈,Doornik,tu er nai,twrnay,Tournai,ZGQ,Turnacum,to~urune,tuleune,טורנה,Турне,Turnė,Τουρναί,투르네,Doornyk,twrnh,Tournay,Tornai,トゥルネー,ตูร์แน,تورنه,تورناي,Turne",50.60715,3.38932,P,PPLA3,BE,,WAL,WHT,57,57081,67721,,24,Europe/Brussels,2013-03-05
2785342,Tournai,"Doornik,shhrstan twrnh,Arrondissement administratif de Tournai,Tournai,Arondisamant Tournai,Arrondissement Tournai,Турне,Tournai ringkond,Bezirk Tournai,圖爾奈區,شهرستان تورنه,Arrondissement di Tournai,Arrondissement Doornik,Arrondissement of Tournai,Turne,tu er nai qu",50.61839,3.41943,A,ADM4,BE,,WAL,WHT,57,57081,69392,,18,Europe/Brussels,2012-01-18
2785343,Tourivet,"Rourivet,Tourivet",50.26494,4.27776,P,PPL,BE,,WAL,WHT,56,56005,0,,191,Europe/Brussels,2017-03-25
2785344,Tourinnes-Saint-Lambert,"Tourinnes-Saint-Lambert,Walhain (Tourinnes-Saint-Lambert)",50.64021,4.72361,P,PPL,BE,BE,WAL,WBR,25,25124,0,,150,Europe/Brussels,2011-02-01
2785346,Tourinnes-la-Grosse,"Beauvechain (Tourinnes-la-Grosse),Tourinnes-la-Grosse",50.78299,4.74438,P,PPL,BE,BE,WAL,WBR,25,25005,0,,71,Europe/Brussels,2011-01-26
2785348,Tourinne,"Tourinne,Braives (Tourinne)",50.63887,5.17521,P,PPL,BE,,WAL,WLG,64,64015,0,,151,Europe/Brussels,2012-01-18
2785351,Chateau des Tourelles,"Chateau des Tourelles,Château des Tourelles",50.59595,5.83331,S,HSEC,BE,,WAL,WLG,63,63079,0,,265,Europe/Brussels,2017-03-25
2785352,Tourelle,Tourelle,50.66774,3.37909,P,PPL,BE,,WAL,WHT,57,57062,0,,51,Europe/Brussels,2017-03-25
2785353,Mont de la Tour de Coo,Mont de la Tour de Coo,50.4,5.86667,T,HLL,BE,,WAL,WLG,63,63075,0,,225,Europe/Brussels,2017-03-25
2785354,Bois Tourbaileux,Bois Tourbaileux,50.36667,5.85,V,FRST,BE,,WAL,WLG,,,0,,300,Europe/Brussels,2010-03-06
2785355,Ferme de la Tour au Bois,Ferme de la Tour au Bois,50.66667,4.11667,S,FRM,BE,,WAL,WBR,25,25123,0,,60,Europe/Brussels,2017-03-25
2785356,Ferme la Tour,Ferme la Tour,50.63333,4.26667,S,FRM,BE,,WAL,WBR,25,25044,0,,124,Europe/Brussels,2017-03-25
2785357,Ferme de la Tour,Ferme de la Tour,50.6,4.11667,S,FRM,BE,,WAL,WHT,55,55004,0,,95,Europe/Brussels,2017-03-25
2785358,Bois de la Tour,Bois de la Tour,50.28333,5.71667,V,FRST,BE,,WAL,WLX,,,0,,462,Europe/Brussels,2010-03-06
2785359,Tour,Tour,50.35317,5.53767,P,PPL,BE,,WAL,WLX,83,83012,0,,213,Europe/Brussels,2017-03-25
2785360,Touquet Berthe,Touquet Berthe,50.71667,2.88333,P,PPL,BE,,VLG,VWV,,,0,,17,Europe/Brussels,2010-03-06
2785361,Totienne,"Tot Tiène,Tot Tiene,Totienne",49.93333,4.98333,P,PPL,BE,,WAL,WNA,91,91015,0,,435,Europe/Brussels,2017-03-25
2785362,Torrezeel,"Toorrezeel,Torrezeel",50.7,3.95,P,PPL,BE,,WAL,WHT,,,0,,38,Europe/Brussels,2010-08-09
2785363,Torreborre,Torreborre,50.7,4,P,PPL,BE,,WAL,WHT,,,0,,48,Europe/Brussels,2010-03-06
2785364,Torhout,"Torhout,托尔豪特,ترو,trw,Torkhout,Turholt,Торхоут,tuo er hao te,Торхаут,Thourout,Toeroet,Torkhaut",51.0656,3.10085,P,PPL,BE,,VLG,VWV,31,31033,18933,,22,Europe/Brussels,2012-01-18
2785365,Torhout,"Thourout,Torhout",51.06065,3.09841,A,ADM4,BE,,VLG,VWV,31,31033,20008,,16,Europe/Brussels,2012-01-18
2785366,Torgny,Torgny,49.50756,5.47394,P,PPL,BE,,WAL,WLX,85,85047,0,,216,Europe/Brussels,2012-01-18
2785368,Torf Broek,Torf Broek,50.93333,4.53333,P,PPL,BE,,VLG,VBR,23,23038,0,,13,Europe/Brussels,2016-08-02
2785369,Torenvenhoeve,"Toren Ven Hof,Torenvenhoeve",51.15,4.61667,S,FRM,BE,,VLG,VAN,12,12026,0,,6,Europe/Brussels,2016-08-02
2785370,Torekenshoeve,"Torekenshoef,Torekenshoeve",51.16667,4.6,S,FRM,BE,,VLG,VAN,11,11035,0,,8,Europe/Brussels,2016-08-02
2785371,Torekens,Torekens,51,4.45,S,HSEC,BE,,VLG,VBR,23,23096,0,,6,Europe/Brussels,2016-08-02
2785372,Tordoir,Tordoir,50.71667,3.78333,H,STM,BE,,WAL,WHT,,,0,,27,Europe/Brussels,2010-03-06
2785373,Tordoir,Tordoir,50.65,3.48333,P,PPL,BE,,WAL,WHT,57,57081,0,,59,Europe/Brussels,2017-03-25
2785374,Tontelange,Tontelange,49.72653,5.81118,P,PPL,BE,,WAL,WLX,81,81003,0,,335,Europe/Brussels,2012-02-28
2785376,Tonny,Tonny,50.02625,5.51012,P,PPL,BE,,WAL,WLX,82,82038,0,,390,Europe/Brussels,2017-03-25
2785377,Tongrinne,"Tongrinne,Sombreffe (Tongrinne)",50.51561,4.6243,P,PPL,BE,,WAL,WNA,92,92114,0,,147,Europe/Brussels,2011-03-31
2785379,Tongre-Saint-Martin,"Tongres-Saint-Martin,Tongre-Saint-Martin",50.5864,3.79028,P,PPL,BE,BE,WAL,WHT,51,51014,0,,50,Europe/Brussels,2009-01-17
2785381,Tongre-Notre-Dame,"Tongres-Notre-Dame,Tongre-Notre-Dame",50.58204,3.77621,P,PPL,BE,BE,WAL,WHT,51,51014,0,,48,Europe/Brussels,2009-01-17
2785383,Tongrenelle,"Tongrenelle,Tongrinelle",50.51109,4.60775,P,PPL,BE,,WAL,WNA,92,92114,0,,128,Europe/Brussels,2017-03-25
2785384,Tongerlo,"Tongerlo,Tongerloo",51.12756,5.6609,P,PPL,BE,,VLG,VLI,72,72004,0,,38,Europe/Brussels,2012-02-02
2785385,Tongerlo,"Westerlo (Tongerlo),Tongerlo,Tongerloo",51.10622,4.91638,P,PPL,BE,,VLG,VAN,13,13049,0,,18,Europe/Brussels,2016-08-02
2785388,Arrondissement Tongeren,"Bezirk Tongeren,Arrondissement di Tongeren,شهرستان تنژران,Tongereni ringkond,Arrondissement Tongeren,Tongeren,Arrondissement of Tongeren,Тонгерен,Tóngere,Arondisamant Tongeren,Tongere,tong e lun qu,shhrstan tnzhran,Arrondissement de Tongres,通厄倫區,Arrondissement administratif de Tongres",50.78282,5.4657,A,ADM3,BE,BE,VLG,VLI,73,,0,,104,Europe/Brussels,2011-02-28
2785389,Tongeren,"tong-eleon,tnzhran,Gorad Tongerehn,تنژران,Tongerenas,Tongeren,Tungro,Тонгерен,tong e lun,โตงเงอเริน,tonheren,Горад Тонгерэн,Tóngere,tongngexrein,Atuatuca Tungrorum,Toungern,Tongere,Tongres,通厄伦,トンヘレン,통에런",50.78054,5.46484,P,PPL,BE,,VLG,VLI,73,73083,29816,,107,Europe/Brussels,2011-02-28
2785390,Tongeren,"Tongres,Tongeren,Tongern",50.78065,5.46227,A,ADM4,BE,BE,VLG,VLI,73,73083,30210,,107,Europe/Brussels,2017-04-14
2785391,Ton,"Ton,Le Ton",49.51667,5.45,H,STM,BE,BE,00,,,,0,,186,Europe/Brussels,2012-01-18
2785392,Tommehoek,Tommehoek,51.0135,3.34574,P,PPL,BE,,VLG,VWV,37,37015,0,,22,Europe/Brussels,2016-08-02
2785393,Tombroek,Tombroek,50.75193,3.2652,P,PPL,BE,,VLG,VWV,34,34022,0,,36,Europe/Brussels,2016-08-02
2785394,Tombois,Tombois,50.38827,4.08108,P,PPL,BE,,WAL,WHT,56,56085,0,,107,Europe/Brussels,2017-03-25
2785395,Tombois,Tombois,50.27313,4.43303,P,PPL,BE,,WAL,WNA,93,93088,0,,168,Europe/Brussels,2017-03-25
2785396,Tomberg,"Tomberg,Tombergen",50.83333,4.15,P,PPL,BE,,VLG,VBR,23,23104,0,,53,Europe/Brussels,2016-08-02
2785397,Tombelle,Tombelle,50.71988,3.64071,P,PPL,BE,,WAL,WHT,51,51017,0,,121,Europe/Brussels,2017-03-25
2785398,Tombeek,Tombeek,50.75557,4.56937,P,PPL,BE,,VLG,VBR,23,23062,0,,65,Europe/Brussels,2016-08-02
2785399,Bois de la Tombe,Bois de la Tombe,50.63333,4.53333,V,FRST,BE,,WAL,,,,0,,100,Europe/Brussels,2009-07-22
2785400,Tolpenhoek,Tolpenhoek,50.76667,3.21667,P,PPL,BE,,VLG,VWV,34,34022,0,,36,Europe/Brussels,2016-08-02
2785401,Tollembeek,"Thollembeek,Tollembeek,Galmaarden (Tollembeek)",50.74096,4.00666,P,PPL,BE,,VLG,VBR,23,23023,0,,32,Europe/Brussels,2011-02-02
